time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-0.918435582548546,4.125338449631886,24.141644036015546,0.26529138168951416,0.1426652744525576,0.0,-1.67143789156874,4.043259565804348,5.174049901868983,0.03566904594542697,0.0517904219316275,0.0,418.0214803051536,418.6237812656083,419.3485962144855,416.49780078833993
4.14,-1.0218866060444822,4.373387455334604,24.455489499246568,0.26716252815476604,0.1463418412472386,0.0,-1.7771772224547728,4.224847988531808,5.286457161508999,0.020236235766963206,0.07554021539692958,0.0,484.1288539753054,485.9151065799318,485.4508152576885,484.2914174336368
4.199999999999998,-1.1312126332660928,4.63134101650903,24.772431175379843,0.2685750369653004,0.15131734692607246,0.0,-1.8674233219291156,4.373479083759887,5.277933589290499,0.029445519403264266,0.09464511690306417,0.0,448.4704722240856,450.0253138106076,448.2799945127765,449.02792979912647
4.259999999999997,-1.2463310950831845,4.89869253671145,25.090612995258777,0.2710894706111713,0.15723593158475602,0.0,-1.970340945008583,4.53810184729892,5.327386210331346,0.059365530291446665,0.10562808238523,0.0,467.20951411822284,468.0729903167915,467.9025497900474,470.22734723581294
4.319999999999996,-1.368108300711109,5.176547334453525,25.413914363382325,0.274643581679304,0.16340348745131106,0.0,-2.0894126876927057,4.723617729161652,5.448053615777833,0.05897332288367678,0.09642005771774684,0.0,491.4914313882695,490.8164086455146,492.6176774135668,492.59075151590713
4.379999999999995,-1.4966575389649597,5.464738461287669,25.741466300581603,0.27821736003412845,0.1691748743185819,0.0,-2.1960269544644477,4.882744062854776,5.4696581439176475,0.06071644755457463,0.09572556092171856,0.0,463.6803016779535,463.6331950581639,463.9294114982863,464.0686192859488
4.439999999999993,-1.6312014747712018,5.761680232560248,26.06739904022644,0.2819631672554106,0.17560444857600999,0.0,-2.2892772835362947,5.01541897083174,5.394656753504474,0.0656528723658106,0.12355701979904193,0.0,432.6979072530172,435.0451942355983,432.73583061693364,433.15419872843574
4.499999999999992,-1.7712310824342623,6.066260128405753,26.387621154410333,0.28640429076800444,0.18364156360367634,0.0,-2.3789986382530435,5.137414861299989,5.279488664150062,0.08695942673674663,0.149230403774169,0.0,418.898467707731,421.1428741592288,418.5188642382536,420.3742466075093
4.559999999999991,-1.9169434365581628,6.378451313011417,26.70179485471823,0.2911647368732053,0.1923373414654943,0.0,-2.4787771650491206,5.269137572423733,5.192780239578815,0.056263640234011134,0.13454183989532814,0.0,430.5776626754643,429.3531433560435,430.6637087399753,428.06375066334425
4.6199999999999894,-2.0691041813423046,6.699048039044549,27.012316796730822,0.29541175568077715,0.20012343330598625,0.0,-2.5938839509290204,5.41743233729741,5.157475377723852,0.09020948937091663,0.11793413467641543,0.0,448.8356848830992,447.50056638478674,445.55965200938107,448.3305018688587
4.679999999999988,-2.2277113142787712,7.027723069300735,27.317891795734113,0.30121228806674427,0.20692612879140704,0.0,-2.69358584003554,5.538650443138768,5.02841095060961,0.10719480264381467,0.10221770520246475,0.0,417.341494736728,415.979304413619,414.93247483453916,416.4299147732627
4.739999999999987,-2.3932538483078374,7.364914678048131,27.619542184403276,0.3073528498650324,0.21353771483526085,0.0,-2.824980468105594,5.701225334876552,5.025786191462745,0.09025683459647996,0.12265221288220028,0.0,459.1855590271367,460.8142135872105,459.8195087980908,458.4839858435007
4.799999999999986,-2.566555127441094,7.7115647695989455,27.9198693530485,0.31274479788697107,0.22110354196855297,0.0,-2.952306889014543,5.853866593342852,4.98454044414136,0.08907260312888111,0.1322178616653069,0.0,447.31187402435035,448.10466283637186,449.4104702841361,449.3210977733553
4.859999999999984,-2.7480592348456057,8.067993848891598,28.21946549572477,0.31835526333078334,0.22944061119181658,0.0,-3.0984425793510546,6.02709594338369,5.000973633667488,0.10115552260140595,0.14982190762158337,0.0,468.7452320872127,470.12817355002846,467.9312284430967,468.8779733073084
4.919999999999983,-2.9377814271322578,8.433910254055125,28.517092745702843,0.3241548615002232,0.23914803015224528,0.0,-3.2263458795948416,6.170240942256816,4.919481936459807,0.0856813062972785,0.1787350746991457,0.0,437.8187170319661,440.24291619325766,438.4998341238892,437.2201421919415
4.979999999999982,-3.1349552323794923,8.807945026223457,28.808290625748654,0.3292917551202832,0.2496651605865905,0.0,-3.3469152934514224,6.297686093652763,4.786987162718076,0.08548182621919358,0.16730975142328636,0.0,421.0649956807479,420.10650561502564,422.22613389181817,422.21537021284985
5.0399999999999805,-3.3391859274551288,9.189221468160342,29.09027424530295,0.33440451092085777,0.25958780481707944,0.0,-3.461539172178658,6.4116755205941445,4.61261180059044,0.08466899543253396,0.1612080948668438,0.0,405.80011037624166,405.280812914515,406.87431572452437,406.8082128065842
